,league,year,split,date,game,side,position,playername,teamname,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,doublekills,triplekills,quadrakills,pentakills,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,goldat15,xpat15,csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15
256,LEC,2024,Winter,13/1/2024 19:24,1,Blue,sup,Hylissang,Team Vitality,Renata Glasc,Ashe,Lucian,Poppy,K'Sante,Renekton,1964,0,4,6,12,0.0,0.0,0.0,0.0,0.5499,1.2831,7408,226.3136,0.076346,494.1446,418.7169,50,1.5275,18,0.5499,16,116,3.5438,9449,5167,157.8513,0.126585,8650,,36.0,36.0,0,,,1.0998,2796.0,2569.0,11.0,-386.0,-389.0,-1.0,1.0,0.0,2.0,4398.0,3678.0,21.0,-136.0,-962.0,0.0,2.0,1.0,3.0
257,LEC,2024,Winter,13/1/2024 19:24,1,Red,top,Odoamne,GiantX,Aatrox,LeBlanc,Nocturne,Rumble,Akali,Orianna,1964,1,4,2,6,1.0,0.0,0.0,0.0,0.7332,1.2831,20459,625.0204,0.235697,1286.5784,1135.9369,14,0.4277,3,0.0916,6,20,0.611,13363,9081,277.4236,0.199701,12350,,265.0,242.0,23,,,8.0957,3271.0,4713.0,79.0,296.0,109.0,9.0,0.0,0.0,0.0,5091.0,7658.0,135.0,38.0,244.0,19.0,0.0,0.0,0.0
258,LEC,2024,Winter,13/1/2024 19:24,1,Red,jng,Peach,GiantX,Xin Zhao,LeBlanc,Nocturne,Rumble,Akali,Orianna,1964,1,2,4,11,0.0,0.0,0.0,0.0,0.7332,1.2831,10163,310.4786,0.117083,1241.0285,833.0041,10,0.3055,19,0.5804,9,67,2.0468,11786,7504,229.2464,0.16502,10350,,215.0,42.0,173,,,6.5682,3945.0,3902.0,81.0,666.0,293.0,6.0,2.0,0.0,0.0,5397.0,5757.0,109.0,577.0,-17.0,0.0,2.0,3.0,1.0
259,LEC,2024,Winter,13/1/2024 19:24,1,Red,mid,Jackies,GiantX,Neeko,LeBlanc,Nocturne,Rumble,Akali,Orianna,1964,1,5,5,10,1.0,0.0,0.0,0.0,0.7332,1.2831,19535,596.7923,0.225052,524.8167,292.1792,8,0.2444,4,0.1222,5,25,0.7637,13207,8925,272.6578,0.19627,11925,,255.0,255.0,0,,,7.7902,3290.0,4900.0,87.0,124.0,220.0,4.0,0.0,1.0,0.0,5179.0,7179.0,131.0,-302.0,-952.0,-16.0,1.0,2.0,1.0
260,LEC,2024,Winter,13/1/2024 19:24,1,Red,bot,Patrik,GiantX,Draven,LeBlanc,Nocturne,Rumble,Akali,Orianna,1964,1,11,4,10,1.0,1.0,0.0,0.0,0.7332,1.2831,29165,890.9878,0.335995,654.7454,374.5112,16,0.4888,10,0.3055,4,41,1.2525,19615,15333,468.4216,0.337192,17883,,272.0,258.0,14,,,8.3096,4088.0,3133.0,64.0,602.0,375.0,-20.0,2.0,3.0,1.0,7052.0,5352.0,106.0,1286.0,658.0,-21.0,4.0,4.0,2.0
261,LEC,2024,Winter,13/1/2024 19:24,1,Red,sup,IgNar,GiantX,Blitzcrank,LeBlanc,Nocturne,Rumble,Akali,Orianna,1964,1,2,3,12,0.0,0.0,0.0,0.0,0.7332,1.2831,7480,228.5132,0.0861731,541.6802,590.1324,69,2.1079,10,0.3055,24,118,3.6049,8912,4630,141.446,0.101817,8210,,26.0,26.0,0,,,0.7943,3182.0,2958.0,12.0,386.0,389.0,1.0,2.0,3.0,0.0,4534.0,4640.0,21.0,136.0,962.0,0.0,2.0,6.0,0.0
262,LEC,2024,Winter,13/1/2024 19:24,1,Blue,team,,Team Vitality,,Ashe,Lucian,Poppy,K'Sante,Renekton,1964,0,18,24,50,2.0,0.0,0.0,0.0,0.5499,1.2831,97032,2964.3177,,3271.8941,3612.22,101,3.0855,54,1.6497,41,293,8.9511,62228,40817,1246.9552,,58383,-0.0392104,,862.0,209,,,32.7189,15702.0,18220.0,323.0,-2074.0,-1386.0,0.0,1.0,1.0,6.0,25518.0,29691.0,520.0,-1735.0,-895.0,18.0,4.0,7.0,9.0
263,LEC,2024,Winter,13/1/2024 19:24,1,Red,team,,GiantX,,LeBlanc,Nocturne,Rumble,Akali,Orianna,1964,1,24,18,49,3.0,1.0,0.0,0.0,0.7332,1.2831,86802,2651.7923,,4248.8493,3225.7637,117,3.5743,46,1.4053,48,271,8.279,66883,45472,1389.165,,60718,0.0392104,,823.0,210,,,31.558,17776.0,19606.0,323.0,2074.0,1386.0,0.0,6.0,7.0,1.0,27253.0,30586.0,502.0,1735.0,895.0,-18.0,9.0,15.0,4.0
264,LEC,2024,Winter,13/1/2024 20:28,1,Blue,top,Myrwn,MAD Lions KOI,Gwen,Neeko,Tristana,Milio,Poppy,Jax,1657,1,3,1,3,1.0,1.0,0.0,0.0,0.6156,0.6518,14291,517.4774,0.249913,483.44,413.0115,10,0.3621,3,0.1086,1,22,0.7966,13325,9669,350.1147,0.236324,11775,,245.0,225.0,20,,,8.8715,3226.0,4774.0,77.0,-275.0,-400.0,-18.0,0.0,0.0,0.0,4848.0,7183.0,117.0,-615.0,-1162.0,-29.0,0.0,0.0,1.0
265,LEC,2024,Winter,13/1/2024 20:28,1,Blue,jng,Elyoya,MAD Lions KOI,Xin Zhao,Neeko,Tristana,Milio,Poppy,Jax,1657,1,6,0,7,0.0,0.0,0.0,0.0,0.6156,0.6518,10341,374.4478,0.180837,854.0495,615.3893,6,0.2173,11,0.3983,5,36,1.3036,11948,8292,300.2535,0.202669,10875,,183.0,21.0,162,,,6.6264,3991.0,3326.0,63.0,999.0,183.0,-1.0,2.0,3.0,0.0,5909.0,5573.0,101.0,1206.0,147.0,6.0,3.0,4.0,0.0
266,LEC,2024,Winter,13/1/2024 20:28,1,Blue,mid,Fresskowy,MAD Lions KOI,LeBlanc,Neeko,Tristana,Milio,Poppy,Jax,1657,1,5,0,6,0.0,0.0,0.0,0.0,0.6156,0.6518,21786,788.8715,0.380981,481.376,250.3199,12,0.4345,8,0.2897,3,32,1.1587,13338,9682,350.5854,0.236642,11308,,280.0,280.0,0,,,10.1388,4211.0,4845.0,94.0,907.0,270.0,5.0,2.0,1.0,0.0,6777.0,7919.0,155.0,1820.0,1025.0,18.0,3.0,2.0,0.0
267,LEC,2024,Winter,13/1/2024 20:28,1,Blue,bot,Supa,MAD Lions KOI,Aphelios,Neeko,Tristana,Milio,Poppy,Jax,1657,1,2,0,6,0.0,0.0,0.0,0.0,0.6156,0.6518,7505,271.7562,0.131243,114.8582,241.2311,12,0.4345,7,0.2535,2,31,1.1225,11653,7997,289.5715,0.195459,10275,,243.0,215.0,28,,,8.799,3552.0,3307.0,84.0,552.0,340.0,10.0,1.0,2.0,0.0,5672.0,5672.0,133.0,854.0,797.0,5.0,1.0,2.0,0.0
268,LEC,2024,Winter,13/1/2024 20:28,1,Blue,sup,Alvaro,MAD Lions KOI,Renata Glasc,Neeko,Tristana,Milio,Poppy,Jax,1657,1,1,0,15,0.0,0.0,0.0,0.0,0.6156,0.6518,3261,118.0809,0.0570264,91.0682,128.5818,41,1.4846,9,0.3259,12,82,2.9692,8930,5274,190.9716,0.128906,7750,,24.0,24.0,0,,,0.869,2680.0,2504.0,11.0,285.0,43.0,-11.0,0.0,5.0,0.0,4301.0,3674.0,16.0,826.0,-282.0,-16.0,0.0,7.0,0.0
269,LEC,2024,Winter,13/1/2024 20:28,1,Red,top,Wunder,Team Heretics,Gragas,Ashe,Caitlyn,Kalista,Nautilus,Rumble,1657,0,0,2,1,0.0,0.0,0.0,0.0,0.0362,0.6518,8596,311.2613,0.303445,590.8751,424.9608,10,0.3621,2,0.0724,1,18,0.6518,9279,5623,203.6089,0.238818,9175,,251.0,251.0,0,,,9.0887,3501.0,5174.0,95.0,275.0,400.0,18.0,0.0,0.0,0.0,5463.0,8345.0,146.0,615.0,1162.0,29.0,0.0,1.0,0.0
270,LEC,2024,Winter,13/1/2024 20:28,1,Red,jng,Jankos,Team Heretics,Vi,Ashe,Caitlyn,Kalista,Nautilus,Rumble,1657,0,1,4,0,0.0,0.0,0.0,0.0,0.0362,0.6518,2916,105.5884,0.102937,605.6488,766.3488,6,0.2173,10,0.3621,2,32,1.1587,7336,3680,133.2529,0.156298,7150,,127.0,17.0,110,,,4.5987,2992.0,3143.0,64.0,-999.0,-183.0,1.0,0.0,0.0,1.0,4703.0,5426.0,95.0,-1206.0,-147.0,-6.0,1.0,0.0,1.0
271,LEC,2024,Winter,13/1/2024 20:28,1,Red,mid,Perkz,Team Heretics,Ryze,Ashe,Caitlyn,Kalista,Nautilus,Rumble,1657,0,0,5,0,0.0,0.0,0.0,0.0,0.0362,0.6518,6310,228.4852,0.222748,639.2154,344.0676,5,0.1811,3,0.1086,2,15,0.5432,9457,5801,210.0543,0.246378,9250,,251.0,251.0,0,,,9.0887,3304.0,4575.0,89.0,-907.0,-270.0,-5.0,0.0,0.0,2.0,4957.0,6894.0,137.0,-1820.0,-1025.0,-18.0,0.0,0.0,3.0
272,LEC,2024,Winter,13/1/2024 20:28,1,Red,bot,Flakked,Team Heretics,Lucian,Ashe,Caitlyn,Kalista,Nautilus,Rumble,1657,0,0,3,0,0.0,0.0,0.0,0.0,0.0362,0.6518,7719,279.5051,0.272487,460.1207,243.5848,12,0.4345,8,0.2897,3,34,1.2311,9996,6340,229.5715,0.26927,9275,,261.0,261.0,0,,,9.4508,3000.0,2967.0,74.0,-552.0,-340.0,-10.0,0.0,0.0,1.0,4818.0,4875.0,128.0,-854.0,-797.0,-5.0,0.0,0.0,1.0
273,LEC,2024,Winter,13/1/2024 20:28,1,Red,sup,Kaiser,Team Heretics,Nami,Ashe,Caitlyn,Kalista,Nautilus,Rumble,1657,0,0,3,0,0.0,0.0,0.0,0.0,0.0362,0.6518,2787,100.9173,0.0983832,284.3573,115.4013,39,1.4122,7,0.2535,6,68,2.4623,5757,2101,76.0772,0.0892362,5625,,40.0,40.0,0,,,1.4484,2395.0,2461.0,22.0,-285.0,-43.0,11.0,0.0,0.0,1.0,3475.0,3956.0,32.0,-826.0,282.0,16.0,0.0,0.0,2.0
274,LEC,2024,Winter,13/1/2024 20:28,1,Blue,team,,MAD Lions KOI,,Neeko,Tristana,Milio,Poppy,Jax,1657,1,17,1,37,1.0,1.0,0.0,0.0,0.6156,0.6518,57184,2070.6337,,2024.7918,1648.5335,81,2.933,38,1.376,23,203,7.3506,59194,40915,1481.5329,,51983,0.248935,,765.0,210,,,35.3048,17660.0,18756.0,329.0,2468.0,436.0,-15.0,5.0,11.0,0.0,27507.0,30021.0,522.0,4091.0,525.0,-16.0,7.0,15.0,1.0
275,LEC,2024,Winter,13/1/2024 20:28,1,Red,team,,Team Heretics,,Ashe,Caitlyn,Kalista,Nautilus,Rumble,1657,0,1,17,1,0.0,0.0,0.0,0.0,0.0362,0.6518,28328,1025.7574,,2580.2173,1894.3633,72,2.6071,30,1.0863,14,167,6.0471,41825,23546,852.6011,,40475,-0.248935,,820.0,110,,,33.6753,15192.0,18320.0,344.0,-2468.0,-436.0,15.0,0.0,0.0,5.0,23416.0,29496.0,538.0,-4091.0,-525.0,16.0,1.0,1.0,7.0
276,LEC,2024,Winter,14/1/2024 16:38,1,Blue,top,Odoamne,GiantX,K'Sante,Nocturne,Vi,Poppy,Olaf,Darius,2134,0,0,0,1,0.0,0.0,0.0,0.0,0.253,0.6467,9016,253.4958,0.20803,726.1575,1358.8847,13,0.3655,8,0.2249,4,25,0.7029,12571,7942,223.299,0.227148,11850,,318.0,318.0,0,,,8.941,3452.0,5112.0,97.0,66.0,43.0,4.0,0.0,0.0,0.0,5147.0,7795.0,144.0,-216.0,19.0,4.0,0.0,0.0,0.0
277,LEC,2024,Winter,14/1/2024 16:38,1,Blue,jng,Peach,GiantX,Lee Sin,Nocturne,Vi,Poppy,Olaf,Darius,2134,0,2,5,4,0.0,0.0,0.0,0.0,0.253,0.6467,6703,188.463,0.154661,957.7226,990.7029,17,0.478,19,0.5342,10,53,1.4902,10619,5990,168.4161,0.171319,9880,,194.0,25.0,169,,,5.4545,2978.0,2689.0,48.0,-161.0,-1.0,-6.0,1.0,0.0,1.0,5262.0,5717.0,100.0,273.0,444.0,8.0,2.0,2.0,2.0
278,LEC,2024,Winter,14/1/2024 16:38,1,Blue,mid,Jackies,GiantX,Neeko,Nocturne,Vi,Poppy,Olaf,Darius,2134,0,1,4,3,0.0,0.0,0.0,0.0,0.253,0.6467,12442,349.8219,0.287079,534.8266,247.0291,7,0.1968,7,0.1968,4,26,0.731,12084,7455,209.6064,0.213219,12050,,279.0,275.0,4,,,7.8444,3033.0,4619.0,71.0,-267.0,-52.0,-16.0,0.0,1.0,0.0,5000.0,7378.0,118.0,-120.0,-56.0,-20.0,1.0,2.0,0.0
279,LEC,2024,Winter,14/1/2024 16:38,1,Blue,bot,Patrik,GiantX,Kalista,Nocturne,Vi,Poppy,Olaf,Darius,2134,0,6,3,3,1.0,0.0,0.0,0.0,0.253,0.6467,12215,343.4396,0.281841,543.4864,314.2549,16,0.4499,20,0.5623,7,49,1.3777,14813,10184,286.3355,0.29127,14425,,325.0,301.0,24,,,9.1378,3522.0,2666.0,65.0,178.0,-91.0,-8.0,2.0,1.0,1.0,6040.0,5380.0,117.0,271.0,451.0,-6.0,4.0,3.0,2.0
280,LEC,2024,Winter,14/1/2024 16:38,1,Blue,sup,IgNar,GiantX,Rell,Nocturne,Vi,Poppy,Olaf,Darius,2134,0,0,2,9,0.0,0.0,0.0,0.0,0.253,0.6467,2964,83.3365,0.0683895,414.9672,414.9391,79,2.2212,24,0.6748,25,130,3.6551,8022,3393,95.3983,0.0970433,7925,,44.0,42.0,2,,,1.2371,2364.0,2574.0,18.0,-150.0,675.0,8.0,0.0,3.0,0.0,3896.0,3166.0,27.0,-365.0,0.0,9.0,0.0,7.0,1.0
281,LEC,2024,Winter,14/1/2024 16:38,1,Red,top,Adam,Team BDS,Garen,Draven,LeBlanc,Rumble,Blitzcrank,Nautilus,2134,1,4,1,2,0.0,0.0,0.0,0.0,0.3936,0.6467,15578,437.9944,0.190222,597.3571,867.582,15,0.4217,10,0.2812,8,49,1.3777,14348,9719,273.2615,0.221047,12483,,318.0,314.0,4,,,8.941,3386.0,5069.0,93.0,-66.0,-43.0,-4.0,0.0,0.0,0.0,5363.0,7776.0,140.0,216.0,-19.0,-4.0,1.0,1.0,0.0
282,LEC,2024,Winter,14/1/2024 16:38,1,Red,jng,Sheo,Team BDS,Graves,Draven,LeBlanc,Rumble,Blitzcrank,Nautilus,2134,1,4,1,5,0.0,0.0,0.0,0.0,0.3936,0.6467,12180,342.4555,0.148729,561.059,416.373,6,0.1687,14,0.3936,4,55,1.5464,13986,9357,263.0834,0.212814,11525,,285.0,50.0,235,,,8.0131,3139.0,2690.0,54.0,161.0,1.0,6.0,1.0,1.0,0.0,4989.0,5273.0,92.0,-273.0,-444.0,-8.0,1.0,3.0,1.0
283,LEC,2024,Winter,14/1/2024 16:38,1,Red,mid,nuc,Team BDS,Orianna,Draven,LeBlanc,Rumble,Blitzcrank,Nautilus,2134,1,0,0,8,0.0,0.0,0.0,0.0,0.3936,0.6467,15664,440.4124,0.191272,271.0684,229.0066,8,0.2249,12,0.3374,4,45,1.2652,12493,7864,221.1059,0.178857,10980,,279.0,277.0,2,,,7.8444,3300.0,4671.0,87.0,267.0,52.0,16.0,0.0,1.0,0.0,5120.0,7434.0,138.0,120.0,56.0,20.0,0.0,2.0,0.0
284,LEC,2024,Winter,14/1/2024 16:38,1,Red,bot,Ice,Team BDS,Varus,Draven,LeBlanc,Rumble,Blitzcrank,Nautilus,2134,1,5,4,3,0.0,0.0,0.0,0.0,0.3936,0.6467,24611,691.9681,0.300523,340.0656,187.7882,34,0.956,9,0.253,11,54,1.5183,16272,11643,327.3571,0.264806,13875,,345.0,341.0,4,,,9.7001,3344.0,2757.0,73.0,-178.0,91.0,8.0,1.0,0.0,2.0,5769.0,4929.0,123.0,-271.0,-451.0,6.0,2.0,0.0,4.0
285,LEC,2024,Winter,14/1/2024 16:38,1,Red,sup,Labrov,Team BDS,Ashe,Draven,LeBlanc,Rumble,Blitzcrank,Nautilus,2134,1,1,3,10,0.0,0.0,0.0,0.0,0.3936,0.6467,13861,389.7188,0.169255,247.507,113.1396,101,2.8397,40,1.1246,11,223,6.2699,10014,5385,151.4058,0.122476,8425,,56.0,55.0,1,,,1.5745,2514.0,1899.0,10.0,150.0,-675.0,-8.0,0.0,2.0,1.0,4261.0,3166.0,18.0,365.0,0.0,-9.0,1.0,3.0,2.0
286,LEC,2024,Winter,14/1/2024 16:38,1,Blue,team,,GiantX,,Nocturne,Vi,Poppy,Olaf,Darius,2134,0,9,14,20,1.0,0.0,0.0,0.0,0.253,0.6467,43340,1218.5567,,3177.1603,3325.8107,132,3.7113,78,2.1931,50,283,7.9569,58109,34964,983.0553,,56130,-0.02042,,961.0,199,,,32.6148,15349.0,17660.0,299.0,-334.0,574.0,-18.0,3.0,5.0,2.0,25345.0,29436.0,506.0,-157.0,858.0,-5.0,7.0,14.0,5.0
287,LEC,2024,Winter,14/1/2024 16:38,1,Red,team,,Team BDS,,Draven,LeBlanc,Rumble,Blitzcrank,Nautilus,2134,1,14,9,28,0.0,0.0,0.0,0.0,0.3936,0.6467,81894,2302.5492,,2017.0572,1813.8894,164,4.6111,85,2.3899,38,426,11.9775,67113,43968,1236.2137,,57288,0.02042,,1037.0,246,,,36.0731,15683.0,17086.0,317.0,334.0,-574.0,18.0,2.0,4.0,3.0,25502.0,28578.0,511.0,157.0,-858.0,5.0,5.0,9.0,7.0
288,LEC,2024,Winter,14/1/2024 17:39,1,Blue,top,Myrwn,MAD Lions KOI,Poppy,Jax,Nocturne,Maokai,Aatrox,Azir,1849,0,2,3,2,0.0,0.0,0.0,0.0,0.2271,0.941,16022,519.9135,0.251389,994.4943,1789.4862,12,0.3894,6,0.1947,2,30,0.9735,10929,6881,223.2883,0.232597,10300,,229.0,225.0,4,,,7.431,3662.0,4830.0,85.0,43.0,58.0,-4.0,1.0,0.0,0.0,5710.0,7471.0,125.0,147.0,151.0,-13.0,1.0,1.0,0.0
289,LEC,2024,Winter,14/1/2024 17:39,1,Blue,jng,Elyoya,MAD Lions KOI,Xin Zhao,Jax,Nocturne,Maokai,Aatrox,Azir,1849,0,1,7,4,0.0,0.0,0.0,0.0,0.2271,0.941,9199,298.5073,0.144334,1165.1163,775.3272,8,0.2596,18,0.5841,8,46,1.4927,9541,5493,178.2477,0.185682,8950,,172.0,28.0,144,,,5.5814,2954.0,2835.0,58.0,-80.0,-172.0,3.0,0.0,1.0,1.0,4355.0,4639.0,86.0,2.0,-127.0,5.0,0.0,3.0,2.0
290,LEC,2024,Winter,14/1/2024 17:39,1,Blue,mid,Fresskowy,MAD Lions KOI,Gragas,Jax,Nocturne,Maokai,Aatrox,Azir,1849,0,0,3,2,0.0,0.0,0.0,0.0,0.2271,0.941,13555,439.8594,0.212681,624.954,494.2455,10,0.3245,2,0.0649,6,27,0.8761,9707,5659,183.6344,0.191293,8800,,248.0,247.0,1,,,8.0476,3141.0,4931.0,79.0,-208.0,-127.0,-21.0,0.0,0.0,0.0,4830.0,7721.0,128.0,-154.0,941.0,-3.0,0.0,2.0,0.0
291,LEC,2024,Winter,14/1/2024 17:39,1,Blue,bot,Supa,MAD Lions KOI,Lucian,Jax,Nocturne,Maokai,Aatrox,Azir,1849,0,4,5,2,1.0,0.0,0.0,0.0,0.2271,0.941,21026,682.2931,0.329902,535.814,355.814,10,0.3245,9,0.292,1,26,0.8437,12097,8049,261.1898,0.272077,11775,,259.0,247.0,12,,,8.4045,3309.0,3179.0,76.0,-984.0,-583.0,-24.0,1.0,0.0,1.0,5921.0,5233.0,128.0,-348.0,-904.0,-27.0,3.0,0.0,1.0
292,LEC,2024,Winter,14/1/2024 17:39,1,Blue,sup,Alvaro,MAD Lions KOI,Milio,Jax,Nocturne,Maokai,Aatrox,Azir,1849,0,0,4,7,0.0,0.0,0.0,0.0,0.2271,0.941,3932,127.5933,0.0616939,345.5922,170.4922,50,1.6225,12,0.3894,13,99,3.2125,7549,3501,113.6074,0.118351,7125,,30.0,30.0,0,,,0.9735,2617.0,2655.0,11.0,53.0,187.0,3.0,0.0,2.0,1.0,3851.0,3964.0,20.0,-223.0,371.0,6.0,0.0,4.0,2.0
293,LEC,2024,Winter,14/1/2024 17:39,1,Red,top,Irrelevant,SK Gaming,Renekton,Rumble,LeBlanc,Ashe,Gwen,Neeko,1849,1,3,1,14,0.0,0.0,0.0,0.0,0.7139,0.941,17549,569.4646,0.202633,795.3813,1033.8886,12,0.3894,7,0.2271,6,34,1.1033,13433,9385,304.543,0.228227,12700,,253.0,245.0,8,,,8.2098,3619.0,4772.0,89.0,-43.0,-58.0,4.0,1.0,0.0,1.0,5563.0,7320.0,138.0,-147.0,-151.0,13.0,1.0,1.0,1.0
294,LEC,2024,Winter,14/1/2024 17:39,1,Red,jng,ISMA,SK Gaming,Rell,Rumble,LeBlanc,Ashe,Gwen,Neeko,1849,1,1,1,18,0.0,0.0,0.0,0.0,0.7139,0.941,8460,274.5268,0.0976849,603.0178,1381.6874,13,0.4218,7,0.2271,9,44,1.4278,9800,5752,186.6522,0.139883,9075,,144.0,17.0,127,,,4.6728,3034.0,3007.0,55.0,80.0,172.0,-3.0,0.0,2.0,1.0,4353.0,4766.0,81.0,-2.0,127.0,-5.0,0.0,4.0,1.0
295,LEC,2024,Winter,14/1/2024 17:39,1,Red,mid,Nisqy,SK Gaming,Akali,Rumble,LeBlanc,Ashe,Gwen,Neeko,1849,1,6,4,8,2.0,0.0,0.0,0.0,0.7139,0.941,24776,803.9805,0.28608,767.7664,594.0941,11,0.3569,5,0.1622,8,38,1.2331,12649,8601,279.1022,0.209163,11100,,230.0,224.0,6,,,7.4635,3349.0,5058.0,100.0,208.0,127.0,21.0,0.0,0.0,0.0,4984.0,6780.0,131.0,154.0,-941.0,3.0,1.0,1.0,1.0
296,LEC,2024,Winter,14/1/2024 17:39,1,Red,bot,Exakick,SK Gaming,Kalista,Rumble,LeBlanc,Ashe,Gwen,Neeko,1849,1,11,1,6,4.0,1.0,0.0,0.0,0.7139,0.941,29181,946.9227,0.336944,579.6863,493.3694,12,0.3894,14,0.4543,2,56,1.8172,16679,12631,409.8756,0.307161,15460,,305.0,286.0,19,,,9.8972,4293.0,3762.0,100.0,984.0,583.0,24.0,2.0,0.0,0.0,6269.0,6137.0,155.0,348.0,904.0,27.0,2.0,2.0,1.0
297,LEC,2024,Winter,14/1/2024 17:39,1,Red,sup,Doss,SK Gaming,Renata Glasc,Rumble,LeBlanc,Ashe,Gwen,Neeko,1849,1,1,0,18,0.0,0.0,0.0,0.0,0.7139,0.941,6639,215.4354,0.0766584,267.6798,349.7458,77,2.4986,10,0.3245,14,126,4.0887,8800,4752,154.2023,0.115566,7850,,25.0,25.0,0,,,0.8112,2564.0,2468.0,8.0,-53.0,-187.0,-3.0,0.0,2.0,0.0,4074.0,3593.0,14.0,223.0,-371.0,-6.0,1.0,3.0,0.0
298,LEC,2024,Winter,14/1/2024 17:39,1,Blue,team,,MAD Lions KOI,,Jax,Nocturne,Maokai,Aatrox,Azir,1849,0,7,22,17,1.0,0.0,0.0,0.0,0.2271,0.941,63734,2068.1666,,3665.9708,3585.3651,90,2.9205,47,1.5251,30,228,7.3986,49823,29585,960.0324,,46950,-0.179086,,777.0,161,,,30.4381,15683.0,18430.0,309.0,-1176.0,-637.0,-43.0,2.0,3.0,3.0,24667.0,29028.0,487.0,-576.0,432.0,-32.0,4.0,10.0,5.0
299,LEC,2024,Winter,14/1/2024 17:39,1,Red,team,,SK Gaming,,Rumble,LeBlanc,Ashe,Gwen,Neeko,1849,1,22,7,64,6.0,1.0,0.0,0.0,0.7139,0.941,86605,2810.3299,,3013.5316,3852.7853,125,4.0562,43,1.3953,39,298,9.6701,61361,41123,1334.4402,,56185,0.179086,,797.0,160,,,31.0546,16859.0,19067.0,352.0,1176.0,637.0,43.0,3.0,4.0,2.0,25243.0,28596.0,519.0,576.0,-432.0,32.0,5.0,11.0,4.0
300,LEC,2024,Winter,14/1/2024 18:59,1,Blue,top,BrokenBlade,G2 Esports,Kennen,Renata Glasc,Ashe,Nocturne,Jayce,Jax,1925,1,2,1,3,0.0,0.0,0.0,0.0,0.4675,0.9039,18988,591.8338,0.251108,522.1714,359.9688,18,0.561,4,0.1247,5,38,1.1844,12762,8559,266.774,0.201892,11685,,259.0,245.0,14,,,8.0727,3209.0,4111.0,66.0,427.0,-198.0,9.0,0.0,1.0,0.0,4666.0,6265.0,107.0,147.0,-794.0,5.0,0.0,1.0,1.0
301,LEC,2024,Winter,14/1/2024 18:59,1,Blue,jng,Yike,G2 Esports,Viego,Renata Glasc,Ashe,Nocturne,Jayce,Jax,1925,1,7,2,4,1.0,0.0,0.0,0.0,0.4675,0.9039,16400,511.1688,0.216882,830.3377,848.8208,9,0.2805,15,0.4675,12,65,2.026,14180,9977,310.9714,0.235338,12050,,223.0,42.0,181,,,6.9506,4353.0,3573.0,62.0,734.0,405.0,2.0,4.0,1.0,0.0,6214.0,5854.0,104.0,943.0,317.0,5.0,4.0,1.0,1.0
302,LEC,2024,Winter,14/1/2024 18:59,1,Blue,mid,Caps,G2 Esports,LeBlanc,Renata Glasc,Ashe,Nocturne,Jayce,Jax,1925,1,3,2,3,0.0,0.0,0.0,0.0,0.4675,0.9039,17865,556.8312,0.236256,741.5377,563.3455,6,0.187,5,0.1558,4,25,0.7792,14451,10248,319.4182,0.24173,14383,,321.0,305.0,16,,,10.0052,3567.0,5005.0,95.0,229.0,290.0,12.0,0.0,0.0,0.0,5722.0,7639.0,148.0,-245.0,-4.0,13.0,0.0,0.0,0.0
303,LEC,2024,Winter,14/1/2024 18:59,1,Blue,bot,Hans Sama,G2 Esports,Aphelios,Renata Glasc,Ashe,Nocturne,Jayce,Jax,1925,1,2,6,8,0.0,0.0,0.0,0.0,0.4675,0.9039,15372,479.1273,0.203288,396.2494,420.3429,15,0.4675,7,0.2182,4,32,0.9974,13223,9020,281.1429,0.212765,11350,,275.0,255.0,20,,,8.5714,3922.0,3525.0,76.0,531.0,840.0,1.0,1.0,4.0,3.0,5672.0,6158.0,127.0,-22.0,859.0,-6.0,1.0,4.0,3.0
304,LEC,2024,Winter,14/1/2024 18:59,1,Blue,sup,Mikyx,G2 Esports,Nautilus,Renata Glasc,Ashe,Nocturne,Jayce,Jax,1925,1,1,3,9,0.0,0.0,0.0,0.0,0.4675,0.9039,6992,217.9325,0.092466,363.4909,642.6078,71,2.213,19,0.5922,21,132,4.1143,8793,4590,143.0649,0.108274,8375,,36.0,36.0,0,,,1.1221,2709.0,2681.0,13.0,-219.0,150.0,-1.0,1.0,2.0,1.0,3792.0,3058.0,17.0,-532.0,-917.0,-9.0,1.0,2.0,2.0
